Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,101.94999694824219,102.23999786376953,99.75,102.22000122070312,101.91314697265625,37912400
2016-01-05,102.88999938964844,103.70999908447266,101.66999816894531,102.7300033569336,102.42162322998047,23258200
2016-01-06,101.12999725341797,103.7699966430664,100.9000015258789,102.97000122070312,102.66089630126953,25096200
2016-01-07,100.5,101.43000030517578,97.30000305175781,97.91999816894531,97.62606048583984,45172900
2016-01-08,99.87999725341797,100.5,97.02999877929688,97.33000183105469,97.03783416748047,35402300
2016-01-11,97.91000366210938,98.5999984741211,95.38999938964844,97.51000213623047,97.21729278564453,29932400
2016-01-12,99.0,99.95999908447266,97.55000305175781,99.37000274658203,99.07170867919922,28395400
2016-01-13,100.58000183105469,100.58000183105469,95.20999908447266,95.44000244140625,95.15350341796875,33410600
2016-01-14,95.8499984741211,98.87000274658203,92.44999694824219,98.37000274658203,98.07470703125,48658600
2016-01-15,93.9800033569336,96.37999725341797,93.54000091552734,94.97000122070312,94.68492126464844,46132800
2016-01-19,96.52999877929688,97.41999816894531,93.91999816894531,95.26000213623047,94.97404479980469,30998300
2016-01-20,92.83000183105469,95.0,89.37000274658203,94.3499984741211,94.0667724609375,59051400
2016-01-21,94.91000366210938,95.98999786376953,92.62000274658203,94.16000366210938,93.87734985351562,30518900
2016-01-22,96.41000366210938,98.06999969482422,95.48999786376953,97.94000244140625,97.64600372314453,30495400
2016-01-25,98.72000122070312,99.4800033569336,96.93000030517578,97.01000213623047,96.71878814697266,32482000
2016-01-26,97.76000213623047,97.87999725341797,95.66000366210938,97.33999633789062,97.04779815673828,26877100
2016-01-27,97.79000091552734,97.8499984741211,94.2300033569336,94.44999694824219,94.16647338867188,58699400
2016-01-28,107.19999694824219,110.33999633789062,104.80999755859375,109.11000061035156,108.78246307373047,107475300
2016-01-29,108.98999786376953,112.83999633789062,108.83999633789062,112.20999908447266,111.87316131591797,62739500
2016-02-01,112.2699966430664,115.72000122070312,112.01000213623047,115.08999633789062,114.74451446533203,46132700
2016-02-02,114.80000305175781,117.58999633789062,113.19999694824219,114.61000061035156,114.26596069335938,59778600
2016-02-03,115.2699966430664,115.33999633789062,109.75,112.69000244140625,112.35172271728516,56919300
2016-02-04,111.80000305175781,111.94000244140625,109.25,110.48999786376953,110.1583251953125,38890200
2016-02-05,109.51000213623047,109.58000183105469,103.18000030517578,104.06999969482422,103.7575912475586,76894700
2016-02-08,100.41000366210938,102.68000030517578,97.45999908447266,99.75,99.45056915283203,71229700
2016-02-09,97.13999938964844,102.4000015258789,96.81999969482422,99.54000091552734,99.24119567871094,62709000
2016-02-10,101.55000305175781,103.25,100.23999786376953,101.0,100.69681549072266,45179400
2016-02-11,99.5999984741211,105.11000061035156,98.87999725341797,101.91000366210938,101.60408782958984,43670600
2016-02-12,103.73999786376953,104.23999786376953,101.08999633789062,102.01000213623047,101.70378875732422,36176800
2016-02-16,103.80000305175781,103.93000030517578,100.23999786376953,101.61000061035156,101.30497741699219,45687200
2016-02-17,102.0199966430664,105.72000122070312,100.4000015258789,105.19999694824219,104.88420104980469,44073400
2016-02-18,105.80000305175781,106.0,103.02999877929688,103.47000122070312,103.1594009399414,29593500
2016-02-19,102.55000305175781,105.0199966430664,102.05999755859375,104.56999969482422,104.25609588623047,32404500
2016-02-22,105.48999786376953,108.25,105.33999633789062,107.16000366210938,106.83832550048828,35709700
2016-02-23,106.8499984741211,107.47000122070312,105.12000274658203,105.45999908447266,105.14342498779297,25319300
2016-02-24,104.20999908447266,106.94999694824219,102.73999786376953,106.87999725341797,106.55916595458984,34412400
2016-02-25,107.11000061035156,108.06999969482422,105.61000061035156,108.06999969482422,107.74559020996094,29906300
2016-02-26,108.69999694824219,109.44999694824219,107.16000366210938,107.91999816894531,107.5960464477539,26686200
2016-02-29,107.5999984741211,108.91000366210938,106.75,106.91999816894531,106.59904479980469,32779000
2016-03-01,107.83000183105469,109.81999969482422,107.5999984741211,109.81999969482422,109.49034118652344,26817300
2016-03-02,109.68000030517578,110.55000305175781,108.7699966430664,109.94999694824219,109.61994171142578,25670200
2016-03-03,110.25,110.30000305175781,108.54000091552734,109.58000183105469,109.25106048583984,21353100
2016-03-04,110.05000305175781,110.05000305175781,107.93000030517578,108.38999938964844,108.06462860107422,24938900
2016-03-07,108.06999969482422,108.06999969482422,104.72000122070312,105.7300033569336,105.4126205444336,31436400
2016-03-08,104.77999877929688,107.37000274658203,104.4000015258789,105.93000030517578,105.61201477050781,25617000
2016-03-09,106.69999694824219,107.51000213623047,105.48999786376953,107.51000213623047,107.1872787475586,20493300
2016-03-10,107.91000366210938,108.66000366210938,105.7699966430664,107.31999969482422,106.99784851074219,24854300
2016-03-11,108.4800033569336,109.41999816894531,107.91999816894531,109.41000366210938,109.08157348632812,20697600
2016-03-14,109.27999877929688,110.33000183105469,108.7699966430664,109.88999938964844,109.56012725830078,17249400
2016-03-15,109.11000061035156,110.83000183105469,108.83999633789062,110.66999816894531,110.3377914428711,17618500
2016-03-16,110.48999786376953,112.5,110.0999984741211,112.18000030517578,111.84325408935547,24744800
2016-03-17,112.1500015258789,112.69000244140625,110.7300033569336,111.0199966430664,110.68673706054688,24241200
2016-03-18,111.55999755859375,112.41999816894531,110.2699966430664,111.44999694824219,111.11544036865234,36256900
2016-03-21,111.66000366210938,112.37000274658203,111.02999877929688,111.8499984741211,111.51424407958984,18448000
2016-03-22,111.36000061035156,112.87999725341797,111.16999816894531,112.25,111.91304016113281,19001100
2016-03-23,112.01000213623047,113.19000244140625,112.0,112.54000091552734,112.2021713256836,18562000
2016-03-24,112.12999725341797,113.08999633789062,111.68000030517578,113.05000305175781,112.71064758300781,17839100
2016-03-28,113.31999969482422,114.58999633789062,112.94999694824219,113.69000244140625,113.34872436523438,21351800
2016-03-29,113.83000183105469,116.31999969482422,113.63999938964844,116.13999938964844,115.79136657714844,29825300
2016-03-30,116.7300033569336,116.98999786376953,114.36000061035156,114.69999694824219,114.3556900024414,33235200
2016-03-31,114.69999694824219,115.01000213623047,113.7699966430664,114.0999984741211,113.75749206542969,21207500
2016-04-01,113.75,116.16999816894531,113.3499984741211,116.05999755859375,115.71160888671875,24760500
2016-04-04,114.06999969482422,114.55000305175781,111.61000061035156,112.55000305175781,112.21214294433594,48487900
2016-04-05,112.11000061035156,113.31999969482422,111.9000015258789,112.22000122070312,111.88313293457031,22962400
2016-04-06,112.47000122070312,113.80999755859375,112.41999816894531,113.70999908447266,113.36865997314453,20814600
2016-04-07,113.79000091552734,114.88999938964844,113.06999969482422,113.63999938964844,113.29887390136719,20714500
2016-04-08,114.25,114.33000183105469,109.9000015258789,110.62999725341797,110.29790496826172,48497800
2016-04-11,110.69999694824219,110.91000366210938,108.7699966430664,108.98999786376953,108.66282653808594,39762300
2016-04-12,109.33999633789062,111.16000366210938,108.98999786376953,110.61000061035156,110.27796936035156,26248100
2016-04-13,112.2300033569336,112.6500015258789,106.5199966430664,110.51000213623047,110.17827606201172,88227400
2016-04-14,110.62000274658203,112.04000091552734,110.26000213623047,110.83999633789062,110.50727081298828,28473300
2016-04-15,110.79000091552734,110.97000122070312,109.19999694824219,109.63999938964844,109.31088256835938,20922800
2016-04-18,109.73999786376953,110.80999755859375,109.19999694824219,110.44999694824219,110.11844635009766,21167200
2016-04-19,111.0999984741211,112.44999694824219,109.16000366210938,112.29000091552734,111.95291900634766,30210500
2016-04-20,112.43000030517578,113.2699966430664,111.55999755859375,112.41999816894531,112.08252716064453,21027900
2016-04-21,112.55000305175781,114.04000091552734,112.30999755859375,113.44000244140625,113.09947967529297,20875200
2016-04-22,111.20999908447266,111.75,109.01000213623047,110.55999755859375,110.22811126708984,38458200
2016-04-25,109.87000274658203,110.66999816894531,109.06999969482422,110.0999984741211,109.76950073242188,21017900
2016-04-26,110.48999786376953,110.5,108.1500015258789,108.76000213623047,108.43352508544922,22521500
2016-04-27,107.94000244140625,108.94000244140625,106.30999755859375,108.88999938964844,108.5631332397461,52213100
2016-04-28,119.58000183105469,120.79000091552734,116.2300033569336,116.7300033569336,116.37960052490234,87110100
